"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NVMFS4C05NT1G","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.8","20","2.2","116","79","-","4","-","30","1972","5.9","30.2","1215","59","SO-8FL / DFN-5 ","1 ","260 ","0.6932 ",
"NVMFS4C302NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","1.15","20","2","241","115","N/A","1.7","37","82","5780","7","69","2320","70","SO-8FL / DFN-5 ","1 ","260 ","1.5502 ",
"NVMFS4C302NWFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","1.15","20","2","241","115","N/A","1.7","37","82","5780","7","69","2320","70","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.7429 ",
"NVMFS4C302NWFET1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS4C306NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","3.4","±20","2.1","71","3","~NA~","4.8","11.6","26","1683","4","22","841","40","SO-8FL / DFN-5 ","1 ","260 ","0.9521 ",
"NVMFS4C308NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","4.8","±20","2.1","55","3","~NA~","7","8.4","18.2","1113","3.3","15.3","702","39","SO-8FL / DFN-5 ","1 ","260 ","0.7466 ",
"NVMFS4C308NWFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","4.8","±20","2.1","55","3","~NA~","7","8.4","18.2","1113","3.3","15.3","702","39","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.8056 ",
"NVMFS4C310NWFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","6","±20","2.2","51","3.5","~NA~","9","9.7","18.6","1000","4.8","13.7","580","160","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.5173 ",
"NVMFS4C310NT1G","Consult Sales Office","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","6","±20","2.2","51","3.5","~NA~","9","9.7","18.6","1000","4.8","13.7","580","160","SO-8FL / DFN-5 ","1 ","260 ","0.4471 ",
"NVMFS5113PLWFT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","14","±20","-2.5","-64","150","~NA~","22","45","83","4400","27","50","505","319","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.1445 ",
"NVMFS5113PLT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","14","±20","-2.5","-64","150","~NA~","22","45","83","4400","27","50","505","319","SO-8FL / DFN-5 ","1 ","260 ","1.0549 ",
"NVMFS5826NLWFT1G","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","60","24","±20","2.5","26","39","-","32","20","17","850","4","11","85","50","SO-8FL / DFN-5 ","1 ","260 ","0.0 ",
"NVMFS5830NLWFT1G-UM","Active","H Pb A P ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5832NLWFT1G-UM","Active","H Pb A P ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5834NLWFT1G-UM","Active","H Pb A P ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5C404NWFET3G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.7","20","4","378","200","~NA~","~NA~","~NA~","128","8400","~NA~","189","4600","120","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5C404NWFET1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.7","20","4","378","200","~NA~","~NA~","~NA~","128","8400","~NA~","189","4600","120","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.7581 ",
"NVMFS5C404NWFAFT1G-TK","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5C404NET1G","Active","H Pb A P ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","SO-8FL / DFN-5 ","1 ","260 ","0.0 ",
"NVMFS5C404NWFAFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.7","±20","4","378","200","-","-","-","128","8400","26","189","4600","120","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.3288 ",
"NVMFS5C404NAFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.7","±20","4","378","200","~NA~","~NA~","~NA~","128","8400","26","189","4600","120","DFN5 5x6, 1.27P (SO−8FL) ","1 ","260 ","2.7959 ",
"NVMFS5C404NLWFAFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","200","~NA~","1","81","181","12168","23.8","190","4538","79.8","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","3.7699 ",
"NVMFS5C404NLWFET3G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","200","~NA~","1","81","181","12168","23.8","190","4538","79.8","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.0 ",
"NVMFS5C404NLAFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","200","null","1","81","181","12168","23.8","190","4538","79.8","DFN5 5x6, 1.27P (SO−8FL) ","1 ","260 ","1.6913 ",
"NVMFS5C404NLWFET1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","-","~NA~","1","81","181","12168","23.8","190","4538","79.8","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.6399 ",
"NVMFS5C404NLWFAFT3G","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","200","~NA~","1","81","181","12168","23.8","190","4538","79.8","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","5.273 ",
"NVMFS5C404NLWFT1G","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.67","20","2","352","200","~NA~","1","81","181","12168","23.8","190","4538","79.8","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","3.9998 ",
"NVMFS5C406NWFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.8","±20","4","353","179","N/A","N/A","N/A","110","7288","N/A","20","4530","150","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.0659 ",
"NVMFS5C406NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.8","±20","4","353","179","N/A","N/A","N/A","110","7288","N/A","20","4530","150","DFN5 5x6, 1.27P (SO−8FL) ","1 ","260 ","1.9801 ",
"NVMFS5C406NLT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.7","±20","2","362","N/A","N/A","1.1","N/A","149","9400","N/A","174","4600","140","DFN5 5x6, 1.27P (SO−8FL) ","1 ","260 ","1.9888 ",
"NVMFS5C406NLWFT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","0.7","±20","2","362","N/A","N/A","1.1","N/A","149","9400","N/A","174","4600","140","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.085 ",
"NVMFS5C410NWFET1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","40","0.92","20","3.5","300","166","~NA~","~NA~","~NA~","86","6100","14","159","3400","70","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.0447 ",
