"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NVMFS5C682NLWFAFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","21, ","±20, ","2, ","25, ","28, ","-, ","31.5, ","-, ","5, ","410, ","0.5, ","7, ","210, ","7, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.4823 ",
"NVMFS5C682NLT1G","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","21, ","±20, ","2, ","25, ","28, ","-, ","31.5, ","-, ","5, ","410, ","0.5, ","7, ","210, ","7, ","SO-8FL / DFN-5 ","1 ","260 ","0.0 ",
"NVMFS5C682NLT3G","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","21, ","±20, ","2, ","25, ","28, ","-, ","31.5, ","-, ","5, ","410, ","0.5, ","7, ","210, ","7, ","SO-8FL / DFN-5 ","1 ","260 ","0.0 ",
"NVMFS5H600NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","1.3, ","20, ","2, ","250, ","160, ","-, ","1.7, ","40, ","89, ","6680, ","6.5, ","60, ","1230, ","30, ","DFN-5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.3701 ",
"NVMFS5H610NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","10, ","±20, ","2, ","13, ","3.6, ","~NA~, ","13, ","6.4, ","13.7, ","880, ","1.3, ","17, ","150, ","6, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.3407 ",
"NVMFS5H663NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","7.2, ","20, ","2, ","67, ","63, ","-, ","10, ","8, ","17, ","1131, ","1.4, ","22.8, ","213, ","7.5, ","SO-8FL / DFN-5 ","1 ","260 ","0.4487 ",
"NVMFS5H663NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","7.2, ","20, ","2, ","67, ","63, ","-, ","10, ","8, ","17, ","1131, ","1.4, ","22.8, ","213, ","7.5, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.4869 ",
"NVMFS6D1N08HT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","5.5, ","±20, ","4, ","89, ","104, ","~NA~, ","~NA~, ","~NA~, ","32, ","2085, ","~NA~, ","60, ","300, ","10, ","SO-8FL / DFN-5 ","1 ","260 ","0.5191 ",
"NVMFS6H800NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","2.1, ","±20, ","4, ","203, ","200, ","~NA~, ","~NA~, ","~NA~, ","85, ","5530, ","~NA~, ","82, ","760, ","27, ","DFN-5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.2335 ",
"NVMFS6H800NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","2.1, ","±20, ","4, ","203, ","200, ","~NA~, ","~NA~, ","~NA~, ","85, ","5530, ","~NA~, ","82, ","760, ","27, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.9321 ",
"NVMFS6H800NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","1.9, ","±20, ","2, ","224, ","214, ","~NA~, ","2.4, ","53, ","112, ","6900, ","17, ","110, ","800, ","22, ","DFN-5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.1068 ",
"NVMFS6H800NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","1.9, ","±20, ","2, ","224, ","214, ","~NA~, ","2.4, ","53, ","112, ","6900, ","17, ","110, ","800, ","22, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","2.1068 ",
"NVMFS6H801NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","2.8, ","20, ","4, ","157, ","166, ","~NA~, ","~NA~, ","~NA~, ","64, ","4120, ","~NA~, ","98, ","586, ","22, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.0818 ",
"NVMFS6H801NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","2.8, ","±20, ","4, ","157, ","166, ","~NA~, ","~NA~, ","~NA~, ","64, ","4120, ","~NA~, ","98, ","586, ","22, ","SO-8FL / DFN-5 ","1 ","260 ","1.0818 ",
"NVMFS6H801NT3G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","2.8, ","20, ","4, ","157, ","166, ","~NA~, ","~NA~, ","~NA~, ","64, ","4120, ","~NA~, ","98, ","586, ","22, ","SO-8FL / DFN-5 ","1 ","260 ","1.2542 ",
"NVMFS6H801NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","2.7, ","±20, ","2, ","160, ","167, ","~NA~, ","3.3, ","16, ","90, ","5126, ","16, ","92, ","657, ","30, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.9669 ",
"NVMFS6H801NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","2.7, ","±20, ","2, ","160, ","167, ","~NA~, ","3.3, ","16, ","90, ","5126, ","16, ","92, ","657, ","30, ","SO-8FL / DFN-5 ","1 ","260 ","1.028 ",
"NVMFS6H818NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","3.7, ","±20, ","4, ","123, ","136, ","~NA~, ","~NA~, ","~NA~, ","46, ","3100, ","~NA~, ","55, ","440, ","20, ","SO-8FL / DFN-5 ","1 ","260 ","1.1176 ",
"NVMFS6H818NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","3.7, ","±20, ","4, ","123, ","136, ","~NA~, ","~NA~, ","~NA~, ","46, ","3100, ","~NA~, ","55, ","440, ","20, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.3256 ",
"NVMFS6H818NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","3.2, ","±20, ","2, ","135, ","140, ","~NA~, ","4.1, ","31, ","64, ","3844, ","11.2, ","73, ","484, ","21, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.9624 ",
"NVMFS6H818NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","3.2, ","±20, ","2, ","135, ","140, ","~NA~, ","4.1, ","31, ","64, ","3844, ","11.2, ","73, ","484, ","21, ","SO-8FL / DFN-5 ","1 ","260 ","1.9318 ",
"NVMFS6H824NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","4.5, ","±20, ","4, ","107, ","115, ","~NA~, ","~NA~, ","~NA~, ","38, ","2470, ","~NA~, ","67, ","342, ","11, ","SO-8FL / DFN-5 ","1 ","260 ","0.6747 ",
"NVMFS6H824NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","4.5, ","±20, ","4, ","107, ","115, ","~NA~, ","~NA~, ","~NA~, ","38, ","2470, ","~NA~, ","67, ","342, ","11, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.6747 ",
"NVMFS6H824NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","4, ","±20, ","2, ","110, ","116, ","N/A, ","5.2, ","25, ","52, ","2900, ","9, ","59, ","366, ","15, ","SO-8FL / DFN-5 ","1 ","260 ","1.2418 ",
"NVMFS6H824NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","4, ","±20, ","2, ","110, ","116, ","N/A, ","5.2, ","25, ","52, ","2900, ","9, ","59, ","366, ","15, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.1307 ",
"NVMFS6H836NWFT3G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","6.7, ","20, ","4, ","80, ","89, ","~NA~, ","~NA~, ","~NA~, ","25, ","1640, ","~NA~, ","54, ","230, ","8, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.6163 ",
"NVMFS6H836NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","6.7, ","20, ","4, ","80, ","89, ","~NA~, ","~NA~, ","~NA~, ","25, ","1640, ","~NA~, ","54, ","230, ","8, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.5315 ",
"NVMFS6H836NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","6.7, ","20, ","4, ","80, ","89, ","~NA~, ","~NA~, ","~NA~, ","25, ","1640, ","~NA~, ","54, ","230, ","8, ","SO-8FL / DFN-5 ","1 ","260 ","0.6761 ",
"NVMFS6H836NT3G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","6.7, ","20, ","4, ","80, ","89, ","~NA~, ","~NA~, ","~NA~, ","25, ","1640, ","~NA~, ","54, ","230, ","8, ","SO-8FL / DFN-5 ","1 ","260 ","0.5879 ",
"NVMFS6H836NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","6.2, ","±20, ","2, ","77, ","89, ","~NA~, ","7.8, ","16, ","34, ","1950, ","5.5, ","45, ","250, ","11, ","SO-8FL / DFN-5 ","1 ","260 ","0.4666 ",
"NVMFS6H836NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","6.2, ","±20, ","2, ","77, ","89, ","~NA~, ","7.8, ","16, ","34, ","1950, ","5.5, ","45, ","250, ","11, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.499 ",
"NVMFS6H848NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","9.4, ","±20, ","4, ","64, ","73, ","~NA~, ","~NA~, ","~NA~, ","16, ","1180, ","~NA~, ","41, ","170, ","8, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.5242 ",
"NVMFS6H848NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","9.4, ","±20, ","4, ","64, ","73, ","~NA~, ","~NA~, ","~NA~, ","16, ","1180, ","~NA~, ","41, ","170, ","8, ","SO-8FL / DFN-5 ","1 ","260 ","0.5242 ",
"NVMFS6H848NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","8.8, ","±20, ","2, ","59, ","73, ","N/A, ","11, ","12, ","25, ","1420, ","4.3, ","36, ","192, ","11, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.4232 ",
"NVMFS6H848NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","8.8, ","±20, ","2, ","59, ","73, ","N/A, ","11, ","12, ","25, ","1420, ","4.3, ","36, ","192, ","11, ","SO-8FL / DFN-5 ","1 ","260 ","0.3909 ",
"NVMFS6H852NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","14.2, ","±20, ","4, ","43, ","54, ","~NA~, ","~NA~, ","~NA~, ","13, ","760, ","~NA~, ","29, ","110, ","5.4, ","SO-8FL / DFN-5 ","1 ","260 ","0.426 ",
"NVMFS6H852NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","14.2, ","±20, ","4, ","43, ","54, ","~NA~, ","~NA~, ","~NA~, ","13, ","760, ","~NA~, ","29, ","110, ","5.4, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.426 ",
"NVMFS6H852NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","13.1, ","±20, ","2, ","42, ","54, ","N/A, ","17, ","8, ","17, ","906, ","2.9, ","25, ","116, ","6, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.3318 ",
"NVMFS6H852NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","13.1, ","±20, ","2, ","42, ","54, ","N/A, ","17, ","8, ","17, ","906, ","2.9, ","25, ","116, ","6, ","SO-8FL / DFN-5 ","1 ","260 ","0.2942 ",
"NVMFS6H858NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","20.7, ","±20, ","4, ","32, ","42, ","~NA~, ","~NA~, ","~NA~, ","8.9, ","510, ","~NA~, ","23, ","80, ","4.7, ","SO-8FL / DFN-5 ","1 ","260 ","0.8651 ",
"NVMFS6H858NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","20.7, ","±20, ","4, ","32, ","42, ","~NA~, ","~NA~, ","~NA~, ","8.9, ","510, ","~NA~, ","23, ","80, ","4.7, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.9059 ",
"NVMFS6H858NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","19.5, ","±20, ","2, ","30, ","42, ","N/A, ","25, ","6, ","12, ","623, ","2.1, ","21, ","82, ","5, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.2893 ",
"NVMFS6H858NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","19.5, ","±20, ","2, ","30, ","42, ","N/A, ","25, ","6, ","12, ","623, ","2.1, ","21, ","82, ","5, ","SO-8FL / DFN-5 ","1 ","260 ","0.2492 ",
"NVMFS6H864NWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","32, ","±20, ","4, ","23, ","33, ","~NA~, ","~NA~, ","~NA~, ","6.9, ","370, ","~NA~, ","24, ","55, ","3.7, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.3572 ",
"NVMFS6H864NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","32, ","±20, ","4, ","23, ","33, ","~NA~, ","~NA~, ","~NA~, ","6.9, ","370, ","~NA~, ","24, ","55, ","3.7, ","SO-8FL / DFN-5 ","1 ","260 ","0.3572 ",
"NVMFS6H864NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","29, ","±20, ","2, ","22, ","33, ","~NA~, ","38, ","4, ","9, ","431, ","1.4, ","16, ","55, ","4, ","SO-8FL / DFN-5 ","1 ","260 ","0.3767 ",
"NVMFS6H864NLWFT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","29, ","±20, ","2, ","22, ","33, ","~NA~, ","38, ","4, ","9, ","431, ","1.4, ","16, ","55, ","4, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.4451 ",
"NVMFWS9D6P04M8LT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-40, ","9.5, ","20, ","-2.4, ","-77, ","75, ","~NA~, ","13.8, ","15.04, ","14.47, ","2002, ","12.83, ","97.9, ","935, ","43, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.6044 ",
"NVMFS9D6P04M8LT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-40, ","9.5, ","20, ","-2.4, ","-77, ","75, ","~NA~, ","13.8, ","15.04, ","14.47, ","2002, ","12.83, ","97.9, ","935, ","43, ","SO-8FL / DFN-5 ","1 ","260 ","0.5732 ",
"NVMFSC0D9N04C","Active"," Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 Dual Cool, ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","0.87, ","±20, ","3.5, ","310, ","167, ","~NA~, ","~NA~, ","~NA~, ","86, ","6100, ","~NA~, ","159, ","3400, ","70, ","DFN-8 ","1 ","260 ","2.6181 ",
"NVMFSC0D9N04CL","Active"," Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 Dual Cool, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","0.85, ","±20, ","2, ","316, ","166, ","N/A, ","1.3, ","N/A, ","135, ","6100, ","14, ","159, ","3400, ","70, ","DFN-8 ","1 ","260 ","2.3744 ",
"NVMFSC1D6N06CL","Active"," Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 56 Dual Cool, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","1.5, ","±20, ","2, ","224, ","166, ","N/A, ","2.3, ","41, ","91, ","6660, ","9, ","130, ","3000, ","45, ","DFN-8 ","1 ","260 ","3.176 ",
"NVMFWS002N10MCLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","100, ","2.8, ","20, ","4, ","177, ","194, ","~NA~, ","3.8, ","45, ","97, ","7200, ","10, ","93, ","2400, ","36, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.6401 ",
"NVMFWS003N10MCT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","100, ","3.1, ","20, ","4, ","169, ","3.8, ","~NA~, ","~NA~, ","~NA~, ","62, ","4650, ","10, ","91, ","2400, ","33, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.6401 ",
"NVMFWS004N04XMT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T10, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","NVMFS5C456N, ","40, ","4.7, ","20, ","3.5, ","65, ","38, ","~NA~, ","~NA~, ","~NA~, ","10.6, ","672, ","~NA~, ","75.1, ","481, ","13.2, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","0.4295 ",
"NVMFWS004N10MCT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 56 (SO-8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","100, ","3.9, ","20, ","4, ","138, ","164, ","~NA~, ","~NA~, ","~NA~, ","48, ","3600, ","~NA~, ","73, ","1700, ","30, ","DFNW5 4.90x5.90x1.00, 1.27P ","1 ","260 ","1.3024 ",
