"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"2N7000-D74Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Logic","0","Single","0","60","5000","20","3","0.2","0.35","-","5300","-","-","60","-","-","25","5","TO-92-3 LF ","NA ","0 ","0.1033 ",
"2N7000-D75Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Logic","0","Single","0","60","5000","20","3","0.2","0.35","-","5300","-","-","60","-","-","25","5","TO-92-3 LF ","NA ","0 ","0.0876 ",
"2N7000","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Logic","0","Single","0","60","5000","20","3","0.2","0.35","-","5300","-","-","60","-","-","25","5","TO-92-3 ","NA ","0 ","0.1107 ",
"2N7000-D26Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Logic","0","Single","0","60","5000","20","3","0.2","0.35","-","5300","-","-","60","-","-","25","5","TO-92-3 LF ","NA ","0 ","0.0923 ",
"2N7002","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","±20","2.5","0.115","0.2","-","7500","-","1","20","-","-","11","4","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1013 ",
"2N7002DW","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","60","Q1=Q2=2000","±20","2","0.115","0.2","-","Q1=Q2=7500","-","-","37.8","-","-","12.4","6.5","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0751 ",
"S2N7002ET1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","2500","20","2.5","0.31","0.042","-","3000","-","0.81","26.7","0.08","-","4.6","2.9","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0453 ",
"2N7002ET1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","2500","20","2.5","0.31","0.042","-","3000","-","0.81","26.7","0.08","-","4.6","2.9","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0236 ",
"2N7002ET7G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","2500","20","2.5","0.31","0.042","~NA~","3000","~NA~","0.81","26.7","0.08","~NA~","4.6","2.9","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0207 ",
"2N7002KT1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","1600","20","2.3","0.38","0.42","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0217 ",
"2N7002KT7G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Standard","0","Single","0","60","-","-","-","-","-","-","-","-","-","NA","-","-","-","-","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0217 ",
"2N7002KW","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","60","1600","±20","2.1","0.31","0.3","-","2000","-","0.55","37.8","-","-","25","5","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0553 ",
"2N7002K","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","1600","20","2.3","0.38","0.42","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0415 ",
"2N7002L","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","±20","2.5","0.115","0.225","-","7500","-","-","50","-","-","25","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.028 ",
"2N7002LT7G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","20","2.5","0.115","0.225","~NA~","7500","~NA~","~NA~","50","~NA~","~NA~","25","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0245 ",
"2N7002LT1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","±20","2.5","0.115","0.225","-","7500","-","-","50","-","-","25","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0269 ",
"2N7002LT3G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","±20","2.5","0.115","0.225","-","7500","-","-","50","-","-","25","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0269 ",
"2N7002T","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","60","2000","±20","2","0.115","0.2","-","7500","-","-","37.8","-","-","12.4","6.5","SOT-523FL ","1 ","260 ","0.0709 ",
"2N7002V","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","60","Q1=Q2=2000","±20","2.5","0.28","0.25","-","Q1=Q2=7500","-","-","37.8","-","-","12.4","6.5","SOT-563 ","1 ","260 ","0.1319 ",
"2N7002VA","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","60","Q1=Q2=2000","±20","2.5","0.28","0.25","-","Q1=Q2=7500","-","-","37.8","-","-","12.4","6.5","SOT-563 ","1 ","260 ","0.2783 ",
"2N7002W","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","60","1600","20","2.5","0.34","0.28","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0529 ",
"2N7002WT1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","60","1600","20","2.5","0.34","0.28","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0209 ",
"2V7002KT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","1600","20","2.3","0.38","0.42","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.042 ",
"2V7002LT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","7500","20","2.5","0.115","0.3","-","7500","-","-","50","-","-","25","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.053 ",
"2V7002WT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","60","1600","20","2.5","0.34","0.28","-","2500","-","0.7","24.5","0.1","-","4.2","2.2","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0485 ",
"BS170","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","5000","20","3","0.5","0.83","-","-","-","-","60","-","-","-","-","TO-92-3 ","NA ","0 ","0.0663 ",
"BS170-D27Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","5000","20","3","0.5","0.83","-","-","-","-","60","-","-","-","-","TO-92-3 LF ","NA ","0 ","0.0691 ",
"BS170-D26Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","5000","20","3","0.5","0.83","-","-","-","-","60","-","-","-","-","TO-92-3 LF ","NA ","0 ","0.0881 ",
"BS170-D75Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","5000","20","3","0.5","0.83","-","-","-","-","60","-","-","-","-","TO-92-3 LF ","NA ","0 ","0.0881 ",
"BS270-D74Z","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","2000","±20","2.5","0.4","0.625","-","-","-","0.6","20","-","-","11","4","TO-92-3 LF ","NA ","0 ","0.0921 ",
"BS270","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-92","Small Signal","Standard","0","Single","0","60","2000","±20","2.5","0.4","0.625","-","-","-","0.6","20","-","-","11","4","TO-92-3 ","NA ","0 ","0.1041 ",
"BSS123","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","100","6000","±20","2","0.17","0.36","-","10000","-","1.8","73","0.3","-","7","3.4","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0432 ",
"BSS123L","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Standard","0","Single","0","100","6000","20","2.8","0.17","0.225","-","-","-","-","20","-","-","9","4","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0305 ",
"BSS123LT1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Standard","0","Single","0","100","6000","20","2.8","0.17","0.225","-","-","-","-","20","-","-","9","4","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0357 ",
"BSS138","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","3500","-","1.5","0.22","0.36","-","6000","-","1","27","0.4","-","13","6","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0356 ",
"BSS138-G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","60","3500","-","1.5","220","0.36","-","6000","-","1","NA","-","-","-","-","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0799 ",
"BSS138K","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","-","±12","1.2","220","0.35","2500","1600","-","2.4","58","0.5","-","9.75","5.2","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0417 ",
"BSS138L","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","-","20","1.5","0.2","0.225","10000","3500","-","-","40","-","-","12","3.5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0352 ",
"BSS138LT3G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","-","20","1.5","0.2","0.225","10000","3500","-","-","40","-","-","12","3.5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0363 ",
"BSS138LT1G","Active","H Pb   ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","-","20","1.5","0.2","0.225","10000","3500","-","-","40","-","-","12","3.5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0385 ",
"BSS138W","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","Single","0","50","3500","±20","1.5","0.21","0.34","-","6000","-","0.65","38","0.22","-","5.9","3.5","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0548 ",
"BSS84","Active","H Pb   ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","-50","-","±20","-2","-0.13","0.36","-","10000","-","0.9","73","0.3","-","10","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1093 ",
"BSS84LT1G","Active","H Pb   ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","-50","-","20","-2","0.13","0.225","-","10000","-","1.2","30","-","-","10","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0369 ",
"BUZ11-NR4941","Active","H Pb   ","N-Channel","PowerTrench® T1","TO-220","Small Signal","Standard","0","Single","0","50","40","±20","2","30","75","-","-","-","7","1500","-","250","750","250","TO-220-3 ","NA ","0 ","0.4583 ",
"BVSS123LT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Standard","0","Single","0","100","6000","20","2.6","0.17","0.225","-","-","-","-","20","-","-","9","4","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0816 ",
"BVSS138LT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","50","-","20","1.5","0.2","0.225","10000","3500","-","-","40","-","-","12","3.5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0597 ",
"BVSS84LT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","-50","-","20","-2","-0.13","0.225","-","10000","-","2.2","30","-","-","10","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0814 ",
"CPH6341-TL-W","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-30","59","20","2.6","-5","1.6","-","100","-","10","430","2.5","-","105","75","CPH-6 ","1 ","260 ","0.2135 ",
"CPH6350-TL-W","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-30","43","20","2.6","-6","1.6","-","82","-","13","600","3.2","-","145","110","CPH-6 ","1 ","260 ","0.1325 ",
"EFC2J004NUZTDG","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","12","-","8","1.3","15","1.5","11","5.9","36","-","NA","-","-","-","-","WLCSP-6 ","NA ","0 ","0.1489 ",
"EFC2J013NUZTDG","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","12","-","8","1.3","17","1.8","9","Q1=Q2= 5.8","75","37","NA","-","-","-","-","WLCSP-6 ","NA ","0 ","0.1762 ",
"EFC2K102ANUZTDG","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","12","~NA~","±8","1.3","33","3.1","3.4","2.75","42","~NA~","~NA~","~NA~","~NA~","~NA~","~NA~","WLCSP10 2.98x1.49x0.1 ","NA ","0 ","0.2336 ",
"EFC3J018NUZTDG","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","20","-","10","1.3","23","2.5","9","Q1=Q2=  4.7","7","75","NA","-","-","-","-","WLCSP-6 ","1 ","260 ","0.4068 ",
"EFC4626R-TR","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","24","-","10","1.3","5","1.4","Q1=Q2=72.4","Q1=Q2=46.2","48","7.5","NA","-","-","-","-","CSP-4 ","NA ","0 ","0.0867 ",
"EFC4627R-TR","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","12","-","10","1.3","6","1.4","Q1=Q2=50.5","Q1=Q2=29.5","-","13.4","NA","-","-","-","-","CSP-4 ","NA ","0 ","0.0928 ",
"EFC6601R-TR","Active","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","20","-","12","1.3","13","2","Q1=Q2=17","Q1=Q2=11.5","29","48","NA","-","-","-","-","WLCSP-6 ","1 ","260 ","0.3161 ",
"EFC6611R-TF","Consult Sales Office","H Pb   ","N-Channel","PowerTrench® T1","WLCSP","Small Signal","Logic","0","Dual Common Drain","0","12","-","±8","1.3","27","2.5","Q1=Q2=6.3","Q1=Q2=3.2","4","100","NA","-","-","-","-","CSP-6 ","NA ","0 ","0.0 ",
"FDA032N08","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-3PN","Small Signal","Standard","0","Single","0","75","3.2","±20","4.5","235","375","-","-","-","169","11400","47","77","1360","595","TO-3P-3L ","NA ","0 ","2.2086 ",
"FDA59N25","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-3PN","Small Signal","Standard","0","Single","0","250","49","±30","5","59","392","-","-","-","63","3090","30","4400","630","70","TO-3P-3L ","NA ","0 ","1.7662 ",
"FDA69N25","Active"," Pb   ","N-Channel","PowerTrench® T1","TO-3PN","Small Signal","Standard","0","Single","0","250","41","±30","5","69","480","-","-","-","77","3570","37","5700","750","84","TO-3P-3L ","NA ","0 ","2.3999 ",
"FDC2612","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","200","725","±20","4.5","1.1","1.6","-","-","-","8","234","2.2","194","18","8","TSOT-23-6 ","1 ","260 ","0.2577 ",
"FDC2612A","Product Preview","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","200","725","20","4.5","1.1","1.6","~NA~","~NA~","~NA~","8","234","2.2","194","18","8","TSOT-23-6 ","1 ","260 ","0.0 ",
"FDC3512","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","80","77","±20","4","3","1.6","-","-","-","13","634","2.8","48","58","28","TSOT-23-6 ","1 ","260 ","0.33 ",
"FDC3601N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","100","500","±20","4","1","0.96","-","-","-","3.7","153","1","-","5","1","TSOT-23-6 ","1 ","260 ","0.1945 ",
"FDC3612","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","100","125","±20","4","2.6","1.6","-","-","-","14","660","3.6","56","55","40","TSOT-23-6 ","1 ","260 ","0.2039 ",
"FDC5612","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Standard","0","Single","0","60","55","±20","4","4.3","1.6","-","-","-","12.5","650","2.6","-","80","35","TSOT-23-6 ","1 ","260 ","0.2 ",
"FDC5614P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-60","105","±20","-3","-3","1.6","-","135","0.49","15","759","3","-","90","39","TSOT-23-6 ","1 ","260 ","0.1916 ",
"FDC5661N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","60","47","20","3","4.3","1.6","~NA~","60","~NA~","19","763","~NA~","10","68","36","TSOT-23-6 ","1 ","260 ","0.1788 ",
"FDC5661N-F085","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","60","47","±20","3","4","1.6","-","60","0.22","14.5","763","2.9","10","68","36","TSOT-23-6 ","1 ","260 ","0.2565 ",
"FDC602P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","12","-1.5","-5.5","1.6","50","35","18","14","1456","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2133 ",
"FDC604P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","8","-1.5","-5.5","1.6","43","33","17","19","1926","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1813 ",
"FDC606P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-12","-","8","-1.5","-6","1.6","35","26","9","18","1699","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.3504 ",
"FDC608PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","12","-1.5","-5.8","1.6","43","30","7.2","17","1330","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1824 ",
"FDC610PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-30","42","25","-3","-4.9","1.6","-","75","10.5","9","755","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1653 ",
"FDC6301N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","25","-","8","1.5","0.22","0.9","Q1=Q2=5000","Q1=Q2=4000","1.64","0.49","9.5","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1036 ",
"FDC6303N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","25","-","8","1.5","0.68","0.9","Q1=Q2=600","Q1=Q2=450","3.5","1.64","50","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1387 ",
"FDC6305N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","20","-","8","1.5","2.7","0.96","Q1=Q2=120","Q1=Q2==0.08*1000","3.7","3.5","310","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1892 ",
"FDC6306P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","-20","-","8","-1.5","-1.9","0.96","Q1=Q2=250","Q1=Q2=170","4.4","3","441","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1867 ",
"FDC6310P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","-20","-","12","-1.5","-2.2","0.96","Q1=Q2=190","Q1=Q2=125","5.4","3.7","337","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2105 ",
"FDC6312P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","-20","-","8","-1.5","-2.3","0.96","Q1=Q2=155","Q1=Q2=115","-","4.4","467","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.196 ",
"FDC6318P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual Series","0","-12","-","8","-1.5","-2.5","0.96","125","90","-","5.4","455","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2976 ",
"FDC6321C","Active","H Pb   ","Complementary","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","±25","-","-8","1.5","N: 0.68 , P: -0.46","0.9","N: 600, P:1500","N: 450, P:1100","-","1.1","63","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.184 ",
"FDC6327C","Active","H Pb   ","Complementary","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","±20","-","8","±1.5","N:2.7 , P: -1.6","0.96","N:120, P:250","N: 80, P: 170","3.7","2.85","315","N: 0.9, P: 0.65","-","-","-","TSOT-23-6 ","1 ","260 ","0.1629 ",
"FDC6333C","Active","H Pb   ","Complementary","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","±25","N: 95, P: 150","25","3","N:2.5 , P: -2.0","0.96","-","N: 150, P: 220","3.3","4.1","185","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1816 ",
"FDC634P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","8","-1.5","-3.5","1.6","110","80","8","7.2","779","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2072 ",
"FDC637AN","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","20","-","8","1.5","6.2","1.6","32","24","8","10.5","1125","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2608 ",
"FDC637BNZ","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","20","-","12","1.5","6.2","1.6","32","24","10","8","670","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1293 ",
"FDC638APZ","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","12","-1.5","-4.5","1.6","68","43","9","8","750","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1805 ",
"FDC638P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","8","-1.5","-4.5","1.6","65","48","11","10","1160","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1733 ",
"FDC6401N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","20","-","12","1.5","3","0.96","Q1=Q2=95","Q1=Q2=70","-","3.3","324","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2272 ",
"FDC640P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","12","-1.5","-4.5","1.6","80","53","-","9","890","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1733 ",
"FDC6420C","Active","H Pb   ","Complementary","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","±20","-","12","1.5","N: 3.0 , P: -2.2","0.96","N: 95, P: 190","N: 70, P: 125","2.3","3.7","337","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2133 ",
"FDC642P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","8","-1.5","-4","1.6","100","65","13","11","700","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1657 ",
"FDC642P-F085PBK","Active","H Pb A P ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1999 ",
"FDC642P-F085P","Consult Sales Office","H Pb A P ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-20","-","8","-1.5","-4","1.2","75.3","52.5","-","6.9","700","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2665 ",
"FDC645N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","30","26","12","2","5.5","1.6","-","30","-","13","1460","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2129 ",
"FDC653N","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","30","35","20","2","5","1.6","-","55","5","12","350","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.2323 ",
"FDC654P","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-30","75","20","-3","-3.5","1.6","-","125","6","6.2","298","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1548 ",
"FDC655BN","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","30","25","20","3","6.3","1.6","-","33","8","5","470","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1395 ",
"FDC6561AN","Active","H Pb   ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Dual","0","30","Q1=Q2=95","20","3","2.5","0.96","-","Q1=Q2=145","-","2.3","220","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.1985 ",
"FDC658AP","Active","H Pb   ","P-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","Single","0","-30","50","25","-3","-4","1.6","-","75","4.9","6","470","-","-","-","-","TSOT-23-6 ","1 ","260 ","0.18 ",
